id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
103,OSS2,103,turbine,40.07791343560783,-72.56288222624045,9.0,2.0,9.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5363.648032,8653.04302,-5363.648032,8653.04302,2.437462422543179,0
109,OSS1,109,turbine,39.9706367544476,-72.58656578010464,9.0,3.0,9.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7395.351678,-3256.740052,-7395.351678,-3256.740052,1.9293434957578253,0
116,OSS2,116,turbine,40.08411999833044,-72.58670472364042,9.0,3.0,9.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7394.957818,9343.904012,-7394.957818,9343.904012,2.267743363656373,0
110,OSS1,110,turbine,39.98684878293309,-72.58658558029943,9.0,4.0,9.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7395.295412,-1456.648043,-7395.295412,-1456.648043,2.2677409419764505,0
130,OSS2,130,turbine,40.09032164991789,-72.61053153850034,9.0,4.0,9.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.267605,10034.765004,-9426.267605,10034.765004,2.267735425174025,0
124,OSS1,124,turbine,39.99305060782749,-72.61037853386647,9.0,5.0,9.0,5.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.605199,-765.787051,-9426.605199,-765.787051,2.267736097924704,0
129,OSS2,129,turbine,40.07410992336038,-72.61050598547797,9.0,5.0,9.0,5.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.323871,8234.672995,-9426.323871,8234.672995,2.267733675552874,0
115,OSS2,115,turbine,40.06790824287116,-72.58668482560878,9.0,6.0,9.0,6.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7395.014084,7543.812003,-7395.014084,7543.812003,1.929381255669692,0
123,OSS1,123,turbine,39.9768386082023,-72.61035310611256,9.0,6.0,9.0,6.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.661465,-2565.87906,-9426.661465,-2565.87906,2.267759635874511,0
122,OSS1,122,turbine,39.96062656308112,-72.610327699171,9.0,7.0,9.0,7.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.71773,-4365.971069,-9426.71773,-4365.971069,1.929371144294903,0
69,OSS1,69,turbine,39.968213954829295,-72.51523251398125,10.0,0.0,10.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1301.366052,-3529.231018,-1301.366052,-3529.231018,2.2677547956108635,0
